,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,latent_dim,lr,dataset
373,0.8854967989539844,0.9986103233590871,0.8248888888888888,0.7958833619210978,0.8560885608856088,20.25335168838501,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
374,0.8496833453751347,0.9980907054612218,0.8048552754435108,0.8147448015122873,0.7952029520295203,20.34076976776123,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
375,0.8738348448454074,0.9983675440296802,0.7939444911690496,0.7295208655332303,0.8708487084870848,20.597739219665527,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
376,0.7634380028122159,0.9967986553576562,0.7470288624787776,0.6918238993710691,0.8118081180811808,20.493868589401245,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
377,0.8506764700606927,0.9980063594157718,0.8031774051191526,0.7698815566835872,0.8394833948339483,20.40624237060547,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
378,0.8519549332242256,0.9978200594816818,0.8116197183098591,0.7760942760942761,0.8505535055350554,20.178656101226807,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
379,0.8298478317875707,0.9976029458220094,0.7708333333333334,0.7278688524590164,0.8191881918819188,20.445467710494995,Completed,DAE,50000,minmax,none,,1.6,0.02,covertype
380,0.8515633460886055,0.9974211224582221,0.7769028871391076,0.7387687188019967,0.8191881918819188,20.408325910568237,Completed,DAE,50000,minmax,none,,1.7000000000000002,0.02,covertype
381,0.8892069528189336,0.9984317828135214,0.8184331797235023,0.8176795580110497,0.8191881918819188,20.686464071273804,Completed,DAE,50000,minmax,none,,1.7000000000000002,0.02,covertype
382,0.853329165430103,0.9977323187037525,0.8021778584392014,0.7892857142857143,0.8154981549815498,20.692269325256348,Completed,DAE,50000,minmax,none,,1.7000000000000002,0.02,covertype
383,0.8393268218623193,0.9974923372307847,0.7725563909774437,0.7873563218390804,0.7583025830258303,20.29438591003418,Completed,DAE,50000,minmax,none,,1.7000000000000002,0.02,covertype
